scenario_id,scenario_name,oil_factor,voll,carbon_tax,termination_status,primal_status,objective_value,investment_cost,operating_cost,oil_cost_total,gas_cost_total,carbon_cost_component,voll_cost_component,curtailment_penalty_component,reserve_shortfall_penalty_component,total_demand,total_nse_mwh,nse_pct,nse_hours,peak_nse,total_curt_pv,total_curt_wind,total_curt,curt_pct_of_potential,total_reserve_shortfall,reserve_shortfall_hours,max_reserve_shortfall,min_reserve_headroom,min_must_run_slack,cap_exist_pv,cap_exist_wind,cap_exist_oil_base,cap_exist_oil,cap_exist_gas,cap_pv,cap_wind,cap_oil,cap_gas,dcap_pv,dcap_wind,dcap_gas,Pbat_2,Ebat_2,Pbat_4,Ebat_4,Pbat_8,Ebat_8,Pbat_total,Ebat_total,total_generation_pv,total_generation_wind,total_generation_oil,total_generation_gas,total_battery_charge,total_battery_discharge,sync_min_frac,reserve_frac,ramp_oil_mw_per_h,ramp_gas_mw_per_h,curt_penalty,reserve_slack_penalty
86,base_oil0.20_voll10000_co210,0.2,10000.0,10.0,OPTIMAL,FEASIBLE_POINT,3.3949156778880256e8,1.913194551233211e8,1.4817211266547504e8,8.17773433927289e6,1.2698079414730372e8,1.0817316384350538e7,0.0,2.1962677945456607e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,308551.90183932125,130701.65706981115,439253.5589091324,8.252568227001786,0.0,0,0.0,14.336654019355336,0.0,659.52,157.5,1482.5,296.5,0.0,2199.142730761405,764.219715239955,296.5,516.3444458176075,1539.622730761405,606.719715239955,516.3444458176075,-0.0,-0.0,229.18963946488628,916.7585578595451,420.08503018753214,3360.680241500257,649.2746696524184,4277.438799359802,3.1814656204517214e6,1.7019094475910498e6,67285.02577282047,2.71367417888371e6,1.887397337302426e6,1.7941599088397122e6,0.2,0.1,300.0,300.0,5.0,1.0e6
87,base_oil0.20_voll10000_co220,0.2,10000.0,20.0,OPTIMAL,FEASIBLE_POINT,3.4993814106397355e8,2.009380963588689e8,1.4900004470513484e8,6.7087367037083255e6,1.1961081131370345e8,2.026303272580571e7,0.0,2.417463961904987e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,353255.68595983787,130237.10642115968,483492.79238099756,8.701007502620639,0.0,0,0.0,75.88011424480513,0.0,659.52,157.5,1482.5,296.5,0.0,2358.8585952009435,756.1500498289596,296.5,496.3048782106934,1699.3385952009435,598.6500498289596,496.3048782106934,-0.0,-0.0,249.27831229547198,997.1132491818879,481.97479879444916,3855.7983903555933,731.2531110899212,4852.911639537481,3.39022931603811e6,1.6830228114694878e6,55198.359751585696,2.556172154671066e6,2.2980930707256226e6,2.1845672730317987e6,0.2,0.1,300.0,300.0,5.0,1.0e6
88,base_oil0.20_voll10000_co230,0.2,10000.0,30.0,OPTIMAL,FEASIBLE_POINT,3.5970828763269204e8,2.103744905463723e8,1.4933379708634815e8,5.417703605729859e6,1.1274352333355726e8,2.8491080102803983e7,0.0,2.681490044265924e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,403034.0622236054,133263.9466295787,536298.0088531841,9.267289063795388,0.0,0,0.0,131.1074297391178,0.0,659.52,157.5,1482.5,296.5,0.0,2506.1319440236434,754.704541645753,296.5,477.85845827335174,1846.6119440236434,597.204541645753,477.85845827335174,-0.0,-0.0,258.2459417773214,1032.9837671092855,546.7517346452312,4374.013877161849,804.9976764225526,5406.997644271135,3.574172271622463e6,1.676529619509609e6,44575.95607996328,2.409413094012835e6,2.704333947132157e6,2.570739850143848e6,0.2,0.1,300.0,300.0,5.0,1.0e6
89,base_oil0.20_voll10000_co240,0.2,10000.0,40.0,OPTIMAL,FEASIBLE_POINT,3.690641280344708e8,2.147631477997161e8,1.5430098023475578e8,5.391576949525665e6,1.0920633352186464e8,3.6829816042867534e7,0.0,2.873253720498775e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,435145.34159880586,139505.4025009488,574650.7440997546,9.718184408540111,0.0,0,0.0,147.61013979395537,0.0,659.52,157.5,1482.5,296.5,0.0,2569.3291012417294,765.4868085447944,296.5,463.7993032317972,1909.8091012417292,607.9868085447944,463.7993032317972,-0.0,-0.0,258.5454551254667,1034.1818205018667,576.4857553154249,4611.886042523399,835.0312104408915,5646.067863025266,3.6423542487807865e6,1.6961442121784114e6,44360.99033723738,2.333820712327972e6,2.947030756842136e6,2.80144743745418e6,0.2,0.1,300.0,300.0,5.0,1.0e6
90,base_oil0.20_voll10000_co250,0.2,10000.0,50.0,OPTIMAL,FEASIBLE_POINT,3.7810451720864594e8,2.2037556779773813e8,1.5772894941093567e8,4.967708778526071e6,1.053116767209091e8,4.4327933482743785e7,0.0,3.1216304287538873e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,476193.3166955925,148132.76905518532,624326.0857507777,10.294140173736968,0.0,0,0.0,176.65824868951526,0.0,659.52,157.5,1482.5,296.5,0.0,2647.2243648093818,777.2050350656674,296.5,450.7551816923424,1987.704364809382,619.7050350656674,450.7551816923424,-0.0,-0.0,271.88149150931554,1087.5259660372622,604.6677562670681,4837.3420501365445,876.5492477763836,5924.868016173807,3.7249252780132284e6,1.7156173403128495e6,40873.4741589457,2.250588994749726e6,3.25725188255639e6,3.09634363955818e6,0.2,0.1,300.0,300.0,5.0,1.0e6
91,base_oil0.25_voll2000_co20,0.25,2000.0,0.0,OPTIMAL,FEASIBLE_POINT,3.283127484538517e8,1.7951721116531926e8,1.487955372885303e8,1.0275020273059644e7,1.3653785269240406e8,0.0,0.0,1.9826643230662665e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,271510.802177091,125022.06243616204,396532.86461325304,7.869136509081264,0.0,0,0.0,10.483972433560723,0.0,659.52,157.5,1482.5,370.625,0.0,2009.854703647587,771.2503185010535,370.625,540.680253467928,1350.334703647587,613.7503185010535,540.680253467928,-0.0,-0.0,201.3388415701346,805.3553662805384,345.277839286375,2762.222714291,546.6166808565097,3567.5780805715385,2.91810851396459e6,1.7244485413344814e6,84541.14247376521,2.917915640547951e6,1.4962954268050527e6,1.4223784327208474e6,0.2,0.1,300.0,300.0,5.0,1.0e6
92,base_oil0.25_voll2000_co210,0.25,2000.0,10.0,OPTIMAL,FEASIBLE_POINT,3.394915677888043e8,1.913194551233212e8,1.4817211266547537e8,8.177734339272865e6,1.269807941473038e8,1.081731638435055e7,0.0,2.196267794545668e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,315266.74672973354,123986.81217940003,439253.55890913354,8.252568227001802,0.0,0,0.0,88.46165401935536,0.0,659.52,157.5,1482.5,370.625,0.0,2199.142730761407,764.2197152399549,370.625,516.3444458176074,1539.6227307614072,606.7197152399549,516.3444458176074,-0.0,-0.0,229.18963946488554,916.7585578595422,420.08503018753294,3360.6802415002635,649.2746696524184,4277.438799359806,3.174750775561306e6,1.7086242924814606e6,67285.02577282031,2.7136741788837016e6,1.8873973373024256e6,1.7941599088397152e6,0.2,0.1,300.0,300.0,5.0,1.0e6
93,base_oil0.25_voll2000_co220,0.25,2000.0,20.0,OPTIMAL,FEASIBLE_POINT,3.499381410639728e8,2.0093809635886866e8,1.4900004470513472e8,6.708736703708339e6,1.1961081131370386e8,2.0263032725805756e7,0.0,2.4174639619049802e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,359487.48890928563,124005.30347171034,483492.792380996,8.701007502620621,0.0,0,0.0,150.0051142448044,0.0,659.52,157.5,1482.5,370.625,0.0,2358.858595200936,756.1500498289614,370.625,496.3048782106945,1699.3385952009362,598.6500498289614,496.3048782106945,-0.0,-0.0,249.2783122954747,997.1132491818988,481.97479879444444,3855.7983903555555,731.2531110899191,4852.911639537454,3.3839975130886515e6,1.6892546144189422e6,55198.35975158585,2.5561721546710622e6,2.2980930707256203e6,2.1845672730317926e6,0.2,0.1,300.0,300.0,5.0,1.0e6
94,base_oil0.25_voll2000_co230,0.25,2000.0,30.0,OPTIMAL,FEASIBLE_POINT,3.5970828763269246e8,2.103744905463723e8,1.4933379708634797e8,5.417703605729866e6,1.1274352333355726e8,2.8491080102804076e7,0.0,2.681490044265923e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,409345.2867916031,126952.7220615815,536298.0088531845,9.267289063795397,0.0,0,0.0,205.23242973911735,0.0,659.52,157.5,1482.5,370.625,0.0,2506.131944023643,754.7045416457536,370.625,477.85845827335163,1846.611944023643,597.2045416457536,477.85845827335163,-0.0,-0.0,258.24594177732087,1032.9837671092835,546.7517346452313,4374.01387716185,804.9976764225521,5406.997644271134,3.5678610470544724e6,1.6828408440776062e6,44575.95607996336,2.40941309401283e6,2.7043339471321604e6,2.570739850143842e6,0.2,0.1,300.0,300.0,5.0,1.0e6
95,base_oil0.25_voll2000_co240,0.25,2000.0,40.0,OPTIMAL,FEASIBLE_POINT,3.690641280344733e8,2.1476314779971614e8,1.5430098023475626e8,5.391576949525565e6,1.0920633352186452e8,3.682981604286762e7,0.0,2.8732537204987668e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,440926.83704663627,133723.90705311712,574650.7440997534,9.718184408540099,0.0,0,0.0,221.73513979395696,0.0,659.52,157.5,1482.5,370.625,0.0,2569.3291012417276,765.4868085447948,370.625,463.7993032317982,1909.8091012417274,607.9868085447948,463.7993032317982,-0.0,-0.0,258.54545512546787,1034.1818205018715,576.4857553154243,4611.886042523394,835.0312104408922,5646.067863025266,3.636572753332959e6,1.701925707626243e6,44360.99033723659,2.3338207123279762e6,2.9470307568421345e6,2.8014474374541733e6,0.2,0.1,300.0,300.0,5.0,1.0e6
96,base_oil0.25_voll2000_co250,0.25,2000.0,50.0,OPTIMAL,FEASIBLE_POINT,3.7810451720864654e8,2.2037556779773813e8,1.5772894941093624e8,4.967708778526068e6,1.0531167672090927e8,4.432793348274373e7,0.0,3.1216304287538873e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,482487.70976471226,141838.375986066,624326.0857507782,10.294140173736976,0.0,0,0.0,250.78324868951515,0.0,659.52,157.5,1482.5,370.625,0.0,2647.2243648093818,777.2050350656674,370.625,450.7551816923424,1987.704364809382,619.7050350656674,450.7551816923424,-0.0,-0.0,271.8814915093154,1087.5259660372617,604.6677562670681,4837.3420501365445,876.5492477763835,5924.868016173807,3.7186308849441074e6,1.7219117333819682e6,40873.47415894569,2.2505889947497267e6,3.257251882556392e6,3.0963436395581802e6,0.2,0.1,300.0,300.0,5.0,1.0e6
97,base_oil0.25_voll6500_co20,0.25,6500.0,0.0,OPTIMAL,FEASIBLE_POINT,3.283127484538517e8,1.7951721116531926e8,1.487955372885303e8,1.0275020273059651e7,1.3653785269240406e8,0.0,0.0,1.982664323066266e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,271510.802177091,125022.06243616203,396532.86461325304,7.869136509081264,0.0,0,0.0,10.483972433560808,0.0,659.52,157.5,1482.5,370.625,0.0,2009.8547036475873,771.2503185010535,370.625,540.6802534679279,1350.3347036475873,613.7503185010535,540.6802534679279,-0.0,-0.0,201.33884157013452,805.3553662805381,345.2778392863752,2762.2227142910015,546.6166808565097,3567.5780805715394,2.91810851396459e6,1.7244485413344814e6,84541.14247376529,2.917915640547951e6,1.4962954268050534e6,1.4223784327208477e6,0.2,0.1,300.0,300.0,5.0,1.0e6
98,base_oil0.25_voll6500_co210,0.25,6500.0,10.0,OPTIMAL,FEASIBLE_POINT,3.394915677888044e8,1.9131945512332115e8,1.4817211266547534e8,8.17773433927289e6,1.2698079414730379e8,1.0817316384350551e7,0.0,2.1962677945456645e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,315266.7467297327,123986.81217940002,439253.5589091327,8.252568227001788,0.0,0,0.0,88.46165401935619,0.0,659.52,157.5,1482.5,370.625,0.0,2199.142730761406,764.2197152399551,370.625,516.3444458176074,1539.6227307614058,606.7197152399551,516.3444458176074,-0.0,-0.0,229.18963946488878,916.7585578595551,420.0850301875306,3360.680241500245,649.2746696524193,4277.4387993598,3.1747507755613048e6,1.7086242924814608e6,67285.0257728205,2.7136741788837025e6,1.8873973373024266e6,1.794159908839716e6,0.2,0.1,300.0,300.0,5.0,1.0e6
99,base_oil0.25_voll6500_co220,0.25,6500.0,20.0,OPTIMAL,FEASIBLE_POINT,3.499381410639727e8,2.0093809635886863e8,1.4900004470513478e8,6.708736703708346e6,1.1961081131370384e8,2.0263032725805756e7,0.0,2.4174639619049826e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,359487.4889092859,124005.30347171045,483492.7923809964,8.701007502620628,0.0,0,0.0,150.0051142448044,0.0,659.52,157.5,1482.5,370.625,0.0,2358.858595200936,756.1500498289616,370.625,496.30487821069437,1699.3385952009364,598.6500498289616,496.30487821069437,-0.0,-0.0,249.27831229547485,997.1132491818994,481.9747987944444,3855.798390355555,731.2531110899192,4852.911639537455,3.383997513088653e6,1.6892546144189425e6,55198.3597515859,2.556172154671062e6,2.298093070725621e6,2.1845672730317935e6,0.2,0.1,300.0,300.0,5.0,1.0e6
100,base_oil0.25_voll6500_co230,0.25,6500.0,30.0,OPTIMAL,FEASIBLE_POINT,3.5970828763269246e8,2.1037449054637235e8,1.4933379708634788e8,5.41770360572984e6,1.1274352333355722e8,2.8491080102804054e7,0.0,2.681490044265921e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,409345.2867916029,126952.72206158146,536298.0088531844,9.267289063795396,0.0,0,0.0,205.23242973911786,0.0,659.52,157.5,1482.5,370.625,0.0,2506.131944023643,754.7045416457537,370.625,477.8584582733518,1846.611944023643,597.2045416457537,477.8584582733518,-0.0,-0.0,258.2459417773215,1032.983767109286,546.7517346452312,4374.013877161849,804.9976764225527,5406.997644271136,3.5678610470544724e6,1.6828408440776065e6,44575.95607996314,2.409413094012829e6,2.7043339471321614e6,2.5707398501438433e6,0.2,0.1,300.0,300.0,5.0,1.0e6
101,base_oil0.25_voll6500_co240,0.25,6500.0,40.0,OPTIMAL,FEASIBLE_POINT,3.690641280344733e8,2.1476314779971606e8,1.543009802347564e8,5.391576949525638e6,1.0920633352186455e8,3.682981604286765e7,0.0,2.8732537204987723e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,440926.83704663755,133723.90705311717,574650.7440997547,9.718184408540116,0.0,0,0.0,221.73513979395526,0.0,659.52,157.5,1482.5,370.625,0.0,2569.3291012417285,765.4868085447945,370.625,463.7993032317974,1909.8091012417287,607.9868085447945,463.7993032317974,-0.0,-0.0,258.54545512546645,1034.1818205018658,576.485755315425,4611.8860425234,835.0312104408914,5646.067863025266,3.6365727533329586e6,1.7019257076262422e6,44360.99033723722,2.333820712327978e6,2.9470307568421336e6,2.8014474374541733e6,0.2,0.1,300.0,300.0,5.0,1.0e6
102,base_oil0.25_voll6500_co250,0.25,6500.0,50.0,OPTIMAL,FEASIBLE_POINT,3.781045172086465e8,2.2037556779773813e8,1.5772894941093618e8,4.967708778526084e6,1.0531167672090927e8,4.432793348274373e7,0.0,3.12163042875389e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,482425.5333619076,141900.55238887138,624326.0857507789,10.294140173736986,0.0,0,0.0,250.78324868951515,0.0,659.52,157.5,1482.5,370.625,0.0,2647.2243648093827,777.2050350656675,370.625,450.7551816923421,1987.7043648093825,619.7050350656675,450.7551816923421,-0.0,-0.0,271.88149150931554,1087.5259660372622,604.6677562670682,4837.342050136545,876.5492477763837,5924.8680161738075,3.718693061346913e6,1.7218495569791629e6,40873.474158945835,2.2505889947497267e6,3.2572518825563933e6,3.0963436395581826e6,0.2,0.1,300.0,300.0,5.0,1.0e6
103,base_oil0.25_voll10000_co20,0.25,10000.0,0.0,OPTIMAL,FEASIBLE_POINT,3.283127484538517e8,1.7951721116531926e8,1.4879553728853032e8,1.027502027305965e7,1.3653785269240406e8,0.0,0.0,1.982664323066266e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,271510.802177091,125022.06243616203,396532.86461325304,7.869136509081264,0.0,0,0.0,10.483972433560808,0.0,659.52,157.5,1482.5,370.625,0.0,2009.8547036475873,771.2503185010535,370.625,540.6802534679279,1350.3347036475873,613.7503185010535,540.6802534679279,-0.0,-0.0,201.33884157013452,805.3553662805381,345.2778392863752,2762.2227142910015,546.6166808565097,3567.5780805715394,2.9181085139645906e6,1.7244485413344814e6,84541.14247376529,2.917915640547951e6,1.4962954268050534e6,1.4223784327208477e6,0.2,0.1,300.0,300.0,5.0,1.0e6
104,base_oil0.25_voll10000_co210,0.25,10000.0,10.0,OPTIMAL,FEASIBLE_POINT,3.394915677888044e8,1.9131945512332112e8,1.4817211266547543e8,8.177734339272887e6,1.269807941473038e8,1.0817316384350553e7,0.0,2.1962677945456696e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,315266.7467297334,123986.81217940015,439253.55890913354,8.252568227001804,0.0,0,0.0,88.4616540193546,0.0,659.52,157.5,1482.5,370.625,0.0,2199.1427307614063,764.2197152399551,370.625,516.3444458176074,1539.6227307614063,606.7197152399551,516.3444458176074,-0.0,-0.0,229.1896394648854,916.7585578595416,420.0850301875324,3360.6802415002594,649.2746696524179,4277.438799359801,3.1747507755613048e6,1.7086242924814606e6,67285.02577282052,2.7136741788837025e6,1.8873973373024242e6,1.794159908839714e6,0.2,0.1,300.0,300.0,5.0,1.0e6
105,base_oil0.25_voll10000_co220,0.25,10000.0,20.0,OPTIMAL,FEASIBLE_POINT,3.499381410639728e8,2.0093809635886863e8,1.4900004470513478e8,6.708736703708339e6,1.1961081131370386e8,2.0263032725805756e7,0.0,2.417463961904979e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,359487.4889092855,124005.30347171027,483492.7923809958,8.701007502620618,0.0,0,0.0,150.00511424480416,0.0,659.52,157.5,1482.5,370.625,0.0,2358.858595200936,756.1500498289613,370.625,496.3048782106945,1699.3385952009362,598.6500498289613,496.3048782106945,-0.0,-0.0,249.27831229547428,997.1132491818971,481.9747987944447,3855.798390355558,731.253111089919,4852.911639537455,3.3839975130886515e6,1.689254614418942e6,55198.35975158585,2.5561721546710622e6,2.29809307072562e6,2.184567273031792e6,0.2,0.1,300.0,300.0,5.0,1.0e6
106,base_oil0.25_voll10000_co230,0.25,10000.0,30.0,OPTIMAL,FEASIBLE_POINT,3.5970828763269246e8,2.1037449054637235e8,1.4933379708634788e8,5.417703605729842e6,1.1274352333355722e8,2.8491080102804054e7,0.0,2.681490044265921e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,409345.2867916029,126952.72206158146,536298.0088531844,9.267289063795396,0.0,0,0.0,205.23242973911786,0.0,659.52,157.5,1482.5,370.625,0.0,2506.131944023643,754.7045416457537,370.625,477.8584582733518,1846.611944023643,597.2045416457537,477.8584582733518,-0.0,-0.0,258.2459417773215,1032.983767109286,546.7517346452312,4374.013877161849,804.9976764225527,5406.997644271136,3.5678610470544724e6,1.6828408440776062e6,44575.95607996314,2.409413094012829e6,2.7043339471321614e6,2.5707398501438424e6,0.2,0.1,300.0,300.0,5.0,1.0e6
107,base_oil0.25_voll10000_co240,0.25,10000.0,40.0,OPTIMAL,FEASIBLE_POINT,3.690641280344733e8,2.1476314779971611e8,1.5430098023475635e8,5.39157694952563e6,1.0920633352186453e8,3.682981604286766e7,0.0,2.873253720498771e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,440926.8370466373,133723.9070531173,574650.7440997546,9.718184408540111,0.0,0,0.0,221.73513979395582,0.0,659.52,157.5,1482.5,370.625,0.0,2569.3291012417285,765.4868085447947,370.625,463.7993032317975,1909.8091012417283,607.9868085447947,463.7993032317975,-0.0,-0.0,258.5454551254671,1034.1818205018683,576.4857553154247,4611.886042523398,835.0312104408918,5646.067863025266,3.6365727533329586e6,1.7019257076262424e6,44360.99033723714,2.3338207123279776e6,2.9470307568421355e6,2.8014474374541743e6,0.2,0.1,300.0,300.0,5.0,1.0e6
108,base_oil0.25_voll10000_co250,0.25,10000.0,50.0,OPTIMAL,FEASIBLE_POINT,3.7810451720864654e8,2.203755677977382e8,1.577289494109362e8,4.9677087785260845e6,1.0531167672090927e8,4.4327933482743725e7,0.0,3.12163042875389e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,482425.5333619077,141900.5523888713,624326.085750779,10.294140173736988,0.0,0,0.0,250.78324868951537,0.0,659.52,157.5,1482.5,370.625,0.0,2647.224364809383,777.2050350656672,370.625,450.7551816923421,1987.7043648093832,619.7050350656672,450.7551816923421,-0.0,-0.0,271.8814915093161,1087.5259660372644,604.6677562670678,4837.342050136543,876.5492477763839,5924.868016173807,3.718693061346913e6,1.7218495569791615e6,40873.47415894584,2.2505889947497267e6,3.2572518825563937e6,3.096343639558182e6,0.2,0.1,300.0,300.0,5.0,1.0e6
109,base_oil0.30_voll2000_co20,0.3,2000.0,0.0,OPTIMAL,FEASIBLE_POINT,3.283127484538522e8,1.7951721116531926e8,1.487955372885303e8,1.0275020273059646e7,1.3653785269240406e8,0.0,0.0,1.9826643230662665e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,271510.80217709113,125022.06243616207,396532.8646132532,7.869136509081269,0.0,0,0.0,84.60897243356095,0.0,659.52,157.5,1482.5,444.75,0.0,2009.8547036475873,771.2503185010535,444.75,540.680253467928,1350.3347036475873,613.7503185010535,540.680253467928,-0.0,-0.0,201.338841570135,805.35536628054,345.2778392863748,2762.2227142909983,546.6166808565098,3567.5780805715385,2.91810851396459e6,1.7244485413344814e6,84541.14247376521,2.917915640547951e6,1.4962954268050534e6,1.4223784327208481e6,0.2,0.1,300.0,300.0,5.0,1.0e6
110,base_oil0.30_voll2000_co210,0.3,2000.0,10.0,OPTIMAL,FEASIBLE_POINT,3.394915677888037e8,1.9131945512332118e8,1.4817211266547537e8,8.177734339272868e6,1.269807941473038e8,1.081731638435053e7,0.0,2.1962677945456677e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,315266.74672973336,123986.81217940005,439253.5589091334,8.2525682270018,0.0,0,0.0,162.58665401935522,0.0,659.52,157.5,1482.5,444.75,0.0,2199.1427307614067,764.219715239955,444.75,516.3444458176074,1539.6227307614067,606.719715239955,516.3444458176074,-0.0,-0.0,229.18963946488566,916.7585578595426,420.0850301875327,3360.6802415002617,649.2746696524184,4277.438799359805,3.174750775561306e6,1.7086242924814606e6,67285.02577282037,2.713674178883702e6,1.8873973373024247e6,1.7941599088397147e6,0.2,0.1,300.0,300.0,5.0,1.0e6
111,base_oil0.30_voll2000_co220,0.3,2000.0,20.0,OPTIMAL,FEASIBLE_POINT,3.4993814106397337e8,2.0093809635886863e8,1.4900004470513478e8,6.708736703708345e6,1.1961081131370386e8,2.0263032725805726e7,0.0,2.4174639619049826e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,359487.4889092858,124005.30347171037,483492.79238099616,8.701007502620625,0.0,0,0.0,224.1301142448044,0.0,659.52,157.5,1482.5,444.75,0.0,2358.858595200936,756.1500498289614,444.75,496.3048782106945,1699.3385952009362,598.6500498289614,496.3048782106945,-0.0,-0.0,249.27831229547596,997.1132491819038,481.9747987944434,3855.7983903555473,731.2531110899193,4852.911639537451,3.3839975130886515e6,1.6892546144189422e6,55198.359751585915,2.5561721546710622e6,2.2980930707256203e6,2.184567273031792e6,0.2,0.1,300.0,300.0,5.0,1.0e6
112,base_oil0.30_voll2000_co230,0.3,2000.0,30.0,OPTIMAL,FEASIBLE_POINT,3.597082876326922e8,2.103744905463723e8,1.4933379708634794e8,5.417703605729866e6,1.1274352333355725e8,2.849108010280407e7,0.0,2.6814900442659217e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,409345.286791603,126952.72206158149,536298.0088531845,9.267289063795397,0.0,0,0.0,279.3574297391175,0.0,659.52,157.5,1482.5,444.75,0.0,2506.131944023643,754.7045416457537,444.75,477.8584582733516,1846.611944023643,597.2045416457537,477.8584582733516,-0.0,-0.0,258.24594177732104,1032.9837671092841,546.7517346452315,4374.013877161852,804.9976764225526,5406.997644271136,3.5678610470544724e6,1.6828408440776062e6,44575.95607996337,2.4094130940128295e6,2.704333947132161e6,2.570739850143843e6,0.2,0.1,300.0,300.0,5.0,1.0e6
113,base_oil0.30_voll2000_co240,0.3,2000.0,40.0,OPTIMAL,FEASIBLE_POINT,3.690641280344732e8,2.1476314779971611e8,1.5430098023475635e8,5.391576949525626e6,1.0920633352186453e8,3.68298160428676e7,0.0,2.873253720498771e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,440926.8370466373,133723.9070531173,574650.7440997546,9.718184408540111,0.0,0,0.0,295.8601397939558,0.0,659.52,157.5,1482.5,444.75,0.0,2569.3291012417285,765.4868085447947,444.75,463.7993032317975,1909.8091012417283,607.9868085447947,463.7993032317975,-0.0,-0.0,258.5454551254671,1034.1818205018683,576.4857553154247,4611.886042523398,835.0312104408918,5646.067863025266,3.6365727533329586e6,1.7019257076262424e6,44360.99033723714,2.3338207123279776e6,2.9470307568421355e6,2.801447437454175e6,0.2,0.1,300.0,300.0,5.0,1.0e6
114,base_oil0.30_voll2000_co250,0.3,2000.0,50.0,OPTIMAL,FEASIBLE_POINT,3.781045172086464e8,2.2037556779773813e8,1.5772894941093618e8,4.967708778526065e6,1.0531167672090927e8,4.432793348274373e7,0.0,3.1216304287538882e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,482425.53336190723,141900.55238887135,624326.0857507786,10.29414017373698,0.0,0,0.0,324.9082486895152,0.0,659.52,157.5,1482.5,444.75,0.0,2647.2243648093818,777.2050350656675,444.75,450.7551816923424,1987.704364809382,619.7050350656675,450.7551816923424,-0.0,-0.0,271.8814915093154,1087.5259660372617,604.6677562670681,4837.3420501365445,876.5492477763835,5924.868016173807,3.7186930613469128e6,1.7218495569791629e6,40873.47415894565,2.2505889947497267e6,3.2572518825563923e6,3.0963436395581802e6,0.2,0.1,300.0,300.0,5.0,1.0e6
115,base_oil0.30_voll6500_co20,0.3,6500.0,0.0,OPTIMAL,FEASIBLE_POINT,3.283127484538522e8,1.7951721116531926e8,1.487955372885303e8,1.0275020273059648e7,1.3653785269240406e8,0.0,0.0,1.9826643230662665e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,271510.802177091,125022.06243616204,396532.86461325304,7.869136509081264,0.0,0,0.0,84.60897243356072,0.0,659.52,157.5,1482.5,444.75,0.0,2009.854703647587,771.2503185010535,444.75,540.680253467928,1350.334703647587,613.7503185010535,540.680253467928,-0.0,-0.0,201.3388415701346,805.3553662805384,345.277839286375,2762.222714291,546.6166808565097,3567.5780805715385,2.91810851396459e6,1.7244485413344814e6,84541.14247376524,2.917915640547951e6,1.4962954268050527e6,1.422378432720848e6,0.2,0.1,300.0,300.0,5.0,1.0e6
116,base_oil0.30_voll6500_co210,0.3,6500.0,10.0,OPTIMAL,FEASIBLE_POINT,3.394915677888038e8,1.9131945512332115e8,1.4817211266547537e8,8.177734339272886e6,1.2698079414730383e8,1.081731638435053e7,0.0,2.1962677945456654e6,0.0,7.571096844236515e6,0.0,0.0,0,0.0,315266.74672973296,123986.81217940006,439253.558909133,8.252568227001793,0.0,0,0.0,162.5866540193551,0.0,659.52,157.5,1482.5,444.75,0.0,2199.142730761406,764.2197152399551,444.75,516.3444458176074,1539.6227307614058,606.7197152399551,516.3444458176074,-0.0,-0.0,229.1896394648863,916.7585578595452,420.0850301875321,3360.6802415002567,649.2746696524184,4277.438799359802,3.1747507755613048e6,1.7086242924814608e6,67285.02577282055,2.7136741788837025e6,1.8873973373024245e6,1.7941599088397135e6,0.2,0.1,300.0,300.0,5.0,1.0e6
