timestamp,demand_mwh,pv_cf,wind_cf,weight,p_pv,p_wind,curt_pv,curt_wind,p_oil,p_gas,nse,reserve_shortfall,charge_total,discharge_total,soc_total,charge_2,discharge_2,soc_2,charge_4,discharge_4,soc_4,charge_8,discharge_8,soc_8
2019-10-01 23:00:00,733.4028273570625,0.0,0.139,1.0,-0.0,104.90393128875978,0.0,0.0,0.0,458.23433668940004,0.0,0.0,0.0,170.26455937890267,1894.0076420929208,0.0,-0.0,0.0,0.0,0.0,363.5212119743343,0.0,170.26455937890267,1530.4864301185864
2019-10-02 00:00:00,676.5902059066124,0.0,0.114,1.0,-0.0,86.03631774761593,0.0,0.0,0.0,427.7510970863854,0.0,0.0,0.0,162.80279107261103,1726.1697131520846,0.0,-0.0,-0.0,0.0,0.0,363.5212119743343,0.0,162.80279107261103,1362.6485011777504
2019-10-02 01:00:00,638.755485431927,0.0,0.093,1.0,-0.0,70.18752237305509,0.0,0.0,0.0,127.75109708638541,0.0,0.0,0.0,440.81686597248654,1271.7193358608615,0.0,0.0,0.0,0.0,51.32426235525745,310.6096012988111,0.0,389.49260361722907,961.1097345620503
2019-10-02 02:00:00,616.5865731637634,0.0,0.077,1.0,-0.0,58.112249706723034,0.0,0.0,0.0,413.34649273131913,0.0,0.0,0.0,145.1278307257213,1122.1030155250662,0.0,-0.0,-0.0,0.0,0.0,310.6096012988111,0.0,145.1278307257213,811.4934142262551
2019-10-02 03:00:00,603.0760102691348,0.0,0.064,1.0,-0.0,48.30109066532824,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,76.91646133045506,1042.8076945658343,0.0,0.0,-0.0,0.0,76.91646133045506,231.31428033957908,0.0,0.0,811.4934142262551
2019-10-02 04:00:00,606.2925087244712,0.0,0.053,1.0,-0.0,39.999340707224945,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,88.43470974389473,951.6378907061489,0.0,0.0,-0.0,0.0,0.0,231.31428033957908,0.0,88.43470974389473,720.3236103665698
2019-10-02 05:00:00,655.2331943509378,0.0,0.047,1.0,-0.0,35.47111345735043,0.0,0.0,0.0,477.8584582733515,0.0,0.0,0.0,141.9036226202358,805.3454962522976,0.0,0.0,-0.0,0.0,0.0,231.31428033957908,0.0,141.9036226202358,574.0312159127185
2019-10-02 06:00:00,728.7760658317559,0.0,0.044,1.0,-0.0,33.20699983241316,0.0,0.0,0.0,471.19421406995104,0.0,0.0,0.0,224.3748519293917,574.0312159127185,0.0,0.0,0.0,0.0,224.3748519293917,-0.0,0.0,0.0,574.0312159127185
2019-10-02 07:00:00,855.971070349755,0.07,0.041,1.0,175.42923608165503,30.942886207475905,0.0,0.0,0.0,171.19421406995102,0.0,0.0,0.0,478.404733990673,80.83045922130296,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,478.404733990673,80.83045922130296
2019-10-02 08:00:00,986.7762032376493,0.281,0.009,1.0,704.2230762706438,6.792340874811782,0.0,0.0,0.0,197.35524064752985,0.0,0.0,0.0,78.40554544466386,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,78.40554544466386,0.0
