timestamp,demand2019,demand2030,pv_cf,wind_cf
2019-02-04 18:00:00,722.06220975,1072.5168827336827,0.0,0.788
2019-02-04 19:00:00,721.79237375,1072.116081166087,0.0,0.839
2019-02-04 20:00:00,697.33342275,1035.7859180205342,0.0,0.88
2019-02-04 21:00:00,663.67982,985.798456238419,0.0,0.896
2019-02-04 22:00:00,593.619719,881.7345125589086,0.0,0.898
2019-02-04 23:00:00,518.25709725,769.7944566156227,0.0,0.902
2019-02-05 00:00:00,451.96312525,671.3245419276742,0.0,0.9
2019-02-05 01:00:00,410.18567825,609.2703080680665,0.0,0.894
2019-02-05 02:00:00,390.0651365,579.3842117937656,0.0,0.883
2019-02-05 03:00:00,385.308093,572.3183255075757,0.0,0.873
2019-02-05 04:00:00,395.57250075,587.5645888550912,0.0,0.876
2019-02-05 05:00:00,438.08092375,650.704579717748,0.0,0.877
2019-02-05 06:00:00,519.93787775,772.2910080734862,0.0,0.874
2019-02-05 07:00:00,566.7175667500001,841.7753344155369,0.228,0.869
2019-02-05 08:00:00,595.96479025,885.2177699193916,0.441,0.884
2019-02-05 09:00:00,594.66099175,883.281169604279,0.596,0.875
2019-02-05 10:00:00,598.08426875,888.3659425327016,0.689,0.866
2019-02-05 11:00:00,606.22993225,900.4651238869542,0.728,0.865
2019-02-05 12:00:00,600.14655,891.4291570697649,0.711,0.867
2019-02-05 13:00:00,587.74315275,873.0057403970056,0.638,0.89
2019-02-05 14:00:00,576.260201,855.9495097160573,0.511,0.914
2019-02-05 15:00:00,570.725299,847.7282293899038,0.318,0.914
2019-02-05 16:00:00,584.5008605,868.1897936130221,0.073,0.907
2019-02-05 17:00:00,674.40439575,1001.7282312587927,0.0,0.951
2019-02-05 18:00:00,719.98258675,1069.4279095855193,0.0,0.982
2019-02-05 19:00:00,710.9891122500001,1056.0694300730345,0.0,0.969
2019-02-05 20:00:00,675.172227,1002.8687312982569,0.0,0.955
2019-02-05 21:00:00,629.9282145,935.6654258300692,0.0,0.955
2019-02-05 22:00:00,568.48069675,844.394203906171,0.0,0.961
2019-02-05 23:00:00,500.75153824999995,743.7925314135115,0.0,0.943
2019-02-06 00:00:00,433.72903925,644.2404973506996,0.0,0.888
2019-02-06 01:00:00,398.22263825,591.5009771218303,0.0,0.695
2019-02-06 02:00:00,384.98422875,571.837272945693,0.0,0.538
2019-02-06 03:00:00,380.57711725,565.2911590180908,0.0,0.781
2019-02-06 04:00:00,389.1990035,578.0976990076798,0.0,0.841
2019-02-06 05:00:00,432.201672,641.9718186418016,0.0,0.786
2019-02-06 06:00:00,514.66672625,764.4614902025062,0.0,0.656
2019-02-06 07:00:00,575.930481,855.4597593014809,0.014,0.442
2019-02-06 08:00:00,623.469942,926.0726148561465,0.075,0.381
2019-02-06 09:00:00,647.14064375,961.2319500356161,0.151,0.305
2019-02-06 10:00:00,668.1418025,992.426072941098,0.179,0.22
2019-02-06 11:00:00,686.73413325,1020.0422372403591,0.208,0.21
2019-02-06 12:00:00,690.62608525,1025.8231577350548,0.216,0.214
2019-02-06 13:00:00,696.2217127499999,1034.1346368322877,0.149,0.312
2019-02-06 14:00:00,704.53732425,1046.4862508671674,0.135,0.646
2019-02-06 15:00:00,718.74895275,1067.595528283398,0.029,0.729
2019-02-06 16:00:00,732.1072272499999,1087.4372742326857,0.0,0.708
2019-02-06 17:00:00,783.3534545,1163.5559841719048,0.0,0.58
2019-02-06 18:00:00,809.8366834999999,1202.8929136334764,0.0,0.491
2019-02-06 19:00:00,792.453233,1177.0723625927699,0.0,0.544
2019-02-06 20:00:00,745.423128,1107.2160802279834,0.0,0.615
2019-02-06 21:00:00,683.16531925,1014.7412905703187,0.0,0.672
2019-02-06 22:00:00,614.12511375,912.1922511852079,0.0,0.627
2019-02-06 23:00:00,542.72360475,806.1358438270731,0.0,0.588
2019-02-07 00:00:00,464.66299625,690.1883266156387,0.0,0.565
2019-02-07 01:00:00,422.86435800000004,628.1026162806189,0.0,0.562
2019-02-07 02:00:00,401.893156,596.9529897075763,0.0,0.601
2019-02-07 03:00:00,395.6564965,587.6893521493564,0.0,0.649
2019-02-07 04:00:00,406.70874075,604.1058303837254,0.0,0.618
2019-02-07 05:00:00,452.974474,672.8267512858986,0.0,0.509
2019-02-07 06:00:00,537.56497975,798.4734674701832,0.0,0.436
2019-02-07 07:00:00,604.4457645,897.815005922511,0.078,0.374
2019-02-07 08:00:00,654.4127285000001,972.0335590406709,0.263,0.31
2019-02-07 09:00:00,670.60842025,996.0898696949005,0.439,0.213
2019-02-07 10:00:00,673.97658225,1001.0927774222454,0.543,0.104
2019-02-07 11:00:00,672.9503185,999.568414032014,0.609,0.036
2019-02-07 12:00:00,660.554722,981.1565842224917,0.539,0.011
2019-02-07 13:00:00,623.17825925,925.6393631645984,0.466,0.004
2019-02-07 14:00:00,609.47204175,905.2807992227748,0.344,0.003
2019-02-07 15:00:00,593.2876995,881.2413465763403,0.193,0.005
2019-02-07 16:00:00,590.6677605,877.3498137259986,0.045,0.026
2019-02-07 17:00:00,683.637405,1015.4425043025097,0.0,0.045
2019-02-07 18:00:00,744.058043,1105.1884478590584,0.0,0.052
2019-02-07 19:00:00,744.75365175,1106.2216720301594,0.0,0.057
2019-02-07 20:00:00,716.62927575,1064.4470608276238,0.0,0.064
2019-02-07 21:00:00,652.0982245,968.5957048203064,0.0,0.074
2019-02-07 22:00:00,587.29966425,872.3470036605781,0.0,0.087
2019-02-07 23:00:00,531.97030775,790.1634076272301,0.0,0.106
2019-02-08 00:00:00,466.0398795,692.2334835442772,0.0,0.139
2019-02-08 01:00:00,424.84363825,631.0425450777808,0.0,0.188
2019-02-08 02:00:00,403.89635675,599.928448878364,0.0,0.249
2019-02-08 03:00:00,397.679586,590.6943531239712,0.0,0.317
2019-02-08 04:00:00,408.84983875,607.2861155746405,0.0,0.383
2019-02-08 05:00:00,453.461676,673.5504179772804,0.0,0.416
2019-02-08 06:00:00,545.224339,809.8503156082288,0.0,0.413
2019-02-08 07:00:00,618.9684925,919.3863757477537,0.049,0.391
2019-02-08 08:00:00,675.874856,1003.9123830149964,0.128,0.36
2019-02-08 09:00:00,668.18786475,992.4944916176532,0.193,0.355
2019-02-08 10:00:00,673.3673417499999,1000.1878405441315,0.198,0.365
2019-02-08 11:00:00,678.6699062499999,1008.0640177920772,0.239,0.371
2019-02-08 12:00:00,658.87847675,978.6667692093924,0.291,0.376
2019-02-08 13:00:00,649.401758,964.590501659242,0.282,0.379
2019-02-08 14:00:00,647.5143734999999,961.7870704408144,0.285,0.367
2019-02-08 15:00:00,625.32363475,928.8260019506802,0.182,0.345
2019-02-08 16:00:00,645.8960065,959.3832250289905,0.044,0.331
2019-02-08 17:00:00,729.9886615,1084.2904573748376,0.0,0.364
2019-02-08 18:00:00,770.44757725,1144.386207592812,0.0,0.425
2019-02-08 19:00:00,754.2940805,1120.3925713858196,0.0,0.493
2019-02-08 20:00:00,714.23143125,1060.8854165901964,0.0,0.555
2019-02-08 21:00:00,671.2541855,997.0490587004399,0.0,0.626
2019-02-08 22:00:00,611.1888974999999,907.8309351421312,0.0,0.709
2019-02-08 23:00:00,555.92065325,825.7381123399284,0.0,0.77
2019-02-09 00:00:00,487.59066425,724.2439947833811,0.0,0.805
2019-02-09 01:00:00,440.500288,654.2981883688719,0.0,0.825
2019-02-09 02:00:00,414.1569345,615.1690233259405,0.0,0.831
2019-02-09 03:00:00,404.033191,600.1316959688218,0.0,0.829
2019-02-09 04:00:00,409.057241,607.5941810178091,0.0,0.816
2019-02-09 05:00:00,422.30522874999997,627.2721122711889,0.0,0.771
2019-02-09 06:00:00,444.67274375,660.4957557999159,0.0,0.703
2019-02-09 07:00:00,508.31579250000004,755.0281151054263,0.121,0.633
2019-02-09 08:00:00,563.7734437500001,837.402274061862,0.302,0.6
2019-02-09 09:00:00,604.013651,897.1731650703667,0.536,0.597
2019-02-09 10:00:00,609.11596875,904.751905314703,0.631,0.586
2019-02-09 11:00:00,614.7929245,913.1841855285023,0.627,0.566
2019-02-09 12:00:00,590.07373025,876.4674694302072,0.59,0.523
2019-02-09 13:00:00,592.14689375,879.5468479441264,0.562,0.478
2019-02-09 14:00:00,574.3154587500001,853.0608820223124,0.433,0.444
2019-02-09 15:00:00,589.00266775,874.8765641062591,0.255,0.413
2019-02-09 16:00:00,603.727398,896.7479784713623,0.069,0.381
2019-02-09 17:00:00,674.81147975,1002.3328944814282,0.0,0.386
2019-02-09 18:00:00,718.98570325,1067.9471862220312,0.0,0.403
2019-02-09 19:00:00,711.390238,1056.6652431943487,0.0,0.409
2019-02-09 20:00:00,672.7931085,999.3349017710788,0.0,0.405
2019-02-09 21:00:00,644.4050145,957.168576387325,0.0,0.401
2019-02-09 22:00:00,603.08250725,895.7900884065531,0.0,0.407
2019-02-09 23:00:00,557.19559375,827.6318483536222,0.0,0.414
2019-02-10 00:00:00,491.92819675,730.6867593718599,0.0,0.42
2019-02-10 01:00:00,444.746269,660.6049667112022,0.0,0.427
2019-02-10 02:00:00,416.5683855,618.7508780116754,0.0,0.434
2019-02-10 03:00:00,403.284578,599.0197418043573,0.0,0.434
2019-02-10 04:00:00,404.74734850000004,601.1924715714476,0.0,0.431
2019-02-10 05:00:00,413.0304905,613.495856954483,0.0,0.382
2019-02-10 06:00:00,420.8223885,625.0695718514754,0.0,0.32
2019-02-10 07:00:00,455.555349,676.6602603275692,0.068,0.278
2019-02-10 08:00:00,493.42641725,732.9121448838147,0.226,0.255
2019-02-10 09:00:00,523.9651992500001,778.2729999886177,0.361,0.24
2019-02-10 10:00:00,534.45006375,793.8467193130488,0.435,0.211
2019-02-10 11:00:00,542.9005227499999,806.3986294143774,0.509,0.212
2019-02-10 12:00:00,535.0127062500001,794.6824417370244,0.482,0.232
2019-02-10 13:00:00,521.103842,774.0228759456768,0.417,0.239
2019-02-10 14:00:00,509.887334,757.3624081454266,0.333,0.238
2019-02-10 15:00:00,510.1496585,757.7520524879855,0.212,0.249
2019-02-10 16:00:00,522.03402825,775.4045303845057,0.058,0.265
2019-02-10 17:00:00,609.84324825,905.8321717123673,0.0,0.278
2019-02-10 18:00:00,679.4987305,1009.2951139344052,0.0,0.268
2019-02-10 19:00:00,689.53010775,1024.1952448544553,0.0,0.247
2019-02-10 20:00:00,675.28901325,1003.0422000425076,0.0,0.225
2019-02-10 21:00:00,647.22622075,961.359062043466,0.0,0.211
2019-02-10 22:00:00,593.82916275,882.0456103491334,0.0,0.212
2019-02-10 23:00:00,531.95363875,790.1386482870004,0.0,0.212
2019-02-11 00:00:00,462.47619025,686.9401489342789,0.0,0.206
2019-02-11 01:00:00,419.5052765,623.1131962963273,0.0,0.198
2019-02-11 02:00:00,398.232433,591.5155257778814,0.0,0.18
2019-02-11 03:00:00,392.702294,583.3013201855163,0.0,0.158
2019-02-11 04:00:00,394.58552375,586.0985801357921,0.0,0.14
2019-02-11 05:00:00,433.857416,644.4311820726892,0.0,0.118
2019-02-11 06:00:00,522.0072025,775.3646846906325,0.007,0.089
2019-02-11 07:00:00,583.276522,866.3712194047339,0.252,0.056
2019-02-11 08:00:00,619.9123025,920.7882662572201,0.464,0.031
2019-02-11 09:00:00,618.1006185,918.0972769630272,0.608,0.028
2019-02-11 10:00:00,614.26404725,912.3986164018266,0.7,0.041
2019-02-11 11:00:00,607.4434315,902.267597988542,0.734,0.065
2019-02-11 12:00:00,603.48367625,896.3859657693614,0.72,0.087
2019-02-11 13:00:00,596.832855,886.5071520351007,0.65,0.107
2019-02-11 14:00:00,587.1882375,872.1814956628608,0.519,0.122
2019-02-11 15:00:00,577.15220025,857.2744430003264,0.334,0.142
2019-02-11 16:00:00,582.62330425,865.4009608099533,0.097,0.168
2019-02-11 17:00:00,666.6856035000001,990.2631041677279,0.0,0.214
2019-02-11 18:00:00,729.00806375,1082.8339240902474,0.0,0.261
2019-02-11 19:00:00,730.456394,1084.9852049964131,0.0,0.3
2019-02-11 20:00:00,704.5119885,1046.4486183484664,0.0,0.302
2019-02-11 21:00:00,663.49047025,985.5172051206149,0.0,0.291
2019-02-11 22:00:00,598.510006,888.9983124061945,0.0,0.291
2019-02-11 23:00:00,526.4981015,782.0352525878495,0.0,0.294
2019-02-12 00:00:00,451.3549405,670.4211732104247,0.0,0.284
2019-02-12 01:00:00,410.31635800000004,609.4644135567819,0.0,0.255
2019-02-12 02:00:00,391.03259275,580.8212253189444,0.0,0.225
2019-02-12 03:00:00,384.57317975,571.226720300536,0.0,0.199
2019-02-12 04:00:00,393.3157715,584.2125505020219,0.0,0.204
2019-02-12 05:00:00,438.0025205,650.5881232571401,0.0,0.228
2019-02-12 06:00:00,525.6471795,780.7713334981004,0.008,0.235
2019-02-12 07:00:00,585.967138,870.367732511205,0.231,0.226
2019-02-12 08:00:00,611.072798,907.6584864636857,0.463,0.21
2019-02-12 09:00:00,608.01430175,903.1155415212569,0.607,0.194
2019-02-12 10:00:00,611.31796875,908.0226514414076,0.692,0.172
2019-02-12 11:00:00,626.40424025,930.4310819931965,0.715,0.159
2019-02-12 12:00:00,635.4072925,943.8037878402475,0.676,0.163
2019-02-12 13:00:00,656.0937395000001,974.5304528722775,0.593,0.165
2019-02-12 14:00:00,677.1028417499999,1005.7363746750602,0.392,0.155
2019-02-12 15:00:00,686.144399,1019.1662740187548,0.253,0.14
2019-02-12 16:00:00,703.32607175,1044.687113981229,0.039,0.126
2019-02-12 17:00:00,749.68926875,1113.5528029046586,0.0,0.135
2019-02-12 18:00:00,779.40964475,1157.6980366404462,0.0,0.146
2019-02-12 19:00:00,767.68369925,1140.280874594091,0.0,0.155
2019-02-12 20:00:00,730.05606225,1084.3905712449555,0.0,0.163
2019-02-12 21:00:00,677.62610875,1006.5136106030723,0.0,0.164
2019-02-12 22:00:00,607.8479585,902.868463164926,0.0,0.148
2019-02-12 23:00:00,536.86360325,797.4316761574054,0.0,0.112
2019-02-13 00:00:00,458.46859,680.987450026437,0.0,0.078
2019-02-13 01:00:00,413.94142475,614.8489153876666,0.0,0.066
2019-02-13 02:00:00,393.41776649999997,584.3640490266328,0.0,0.08
2019-02-13 03:00:00,384.2152435,570.6950588094849,0.0,0.122
2019-02-13 04:00:00,390.82786024999996,580.5171253955176,0.0,0.201
2019-02-13 05:00:00,431.26612925,640.582207912497,0.0,0.289
2019-02-13 06:00:00,516.63358425,767.3829675800166,0.001,0.368
2019-02-13 07:00:00,567.2110445000001,842.5083228076475,0.148,0.417
2019-02-13 08:00:00,596.98579325,886.734319241646,0.373,0.433
2019-02-13 09:00:00,592.3591235,879.8620839263172,0.548,0.407
2019-02-13 10:00:00,591.632707,878.7830993878297,0.635,0.356
2019-02-13 11:00:00,592.53058675,880.1167672872662,0.691,0.345
2019-02-13 12:00:00,586.498867,871.1575374917711,0.706,0.417
2019-02-13 13:00:00,582.655546,865.4488511727736,0.652,0.519
2019-02-13 14:00:00,566.7796195,841.8675046206747,0.527,0.584
2019-02-13 15:00:00,560.96399725,833.2292557793648,0.342,0.59
2019-02-13 16:00:00,560.17348925,832.0550727734025,0.103,0.571
2019-02-13 17:00:00,647.8877865,962.3417203606198,0.0,0.59
2019-02-13 18:00:00,717.59140325,1065.8761592808576,0.0,0.618
2019-02-13 19:00:00,719.64425175,1068.9253628594618,0.0,0.662
2019-02-13 20:00:00,690.9004727500001,1026.2307198843926,0.0,0.679
2019-02-13 21:00:00,650.2583695,965.8628716618376,0.0,0.643
2019-02-13 22:00:00,586.128272,870.6070732952107,0.0,0.655
2019-02-13 23:00:00,520.07855975,772.499970428889,0.0,0.668
2019-02-14 00:00:00,448.730676,666.5232154679982,0.0,0.657
2019-02-14 01:00:00,407.09585125,604.6808259189124,0.0,0.579
2019-02-14 02:00:00,386.61858425,574.2648669153948,0.0,0.443
2019-02-14 03:00:00,381.60834125,566.8228901278841,0.0,0.339
2019-02-14 04:00:00,394.2367455,585.5805215026103,0.0,0.254
2019-02-14 05:00:00,436.47694275000003,648.3221025864774,0.0,0.186
2019-02-14 06:00:00,521.305354,774.3221922914917,0.0,0.149
2019-02-14 07:00:00,577.35764425,857.5795997520316,0.037,0.137
2019-02-14 08:00:00,617.47413075,917.166721839621,0.103,0.155
2019-02-14 09:00:00,637.6494435,947.1341723537519,0.147,0.227
2019-02-14 10:00:00,637.4569819999999,946.8482991904164,0.19,0.329
2019-02-14 11:00:00,639.7410145,950.2408924931605,0.223,0.403
2019-02-14 12:00:00,629.7198985,935.3560031460863,0.238,0.444
2019-02-14 13:00:00,612.87063725,910.3289114243464,0.214,0.432
2019-02-14 14:00:00,633.722131,941.3007290532372,0.137,0.378
2019-02-14 15:00:00,633.77398625,941.377752376619,0.076,0.321
2019-02-14 16:00:00,653.9928285000001,971.409859540851,0.014,0.264
2019-02-14 17:00:00,725.6482155,1077.8433652119536,0.0,0.206
2019-02-14 18:00:00,776.089071,1152.7658142375171,0.0,0.188
2019-02-14 19:00:00,762.30938575,1132.2981247921741,0.0,0.205
2019-02-14 20:00:00,722.010603,1072.4402285203882,0.0,0.254
2019-02-14 21:00:00,678.64748325,1008.0307117337671,0.0,0.325
2019-02-14 22:00:00,614.61162575,912.9148929833892,0.0,0.429
2019-02-14 23:00:00,545.11902525,809.6938875701267,0.0,0.565
2019-02-15 00:00:00,472.115023,701.2572129138501,0.0,0.686
2019-02-15 01:00:00,422.60138575,627.7120098010012,0.0,0.73
2019-02-15 02:00:00,400.81595225,595.3529624628061,0.0,0.692
2019-02-15 03:00:00,396.0070445,588.2100394850622,0.0,0.613
2019-02-15 04:00:00,408.337661,606.5253510914449,0.0,0.499
2019-02-15 05:00:00,448.76621825,666.5760082366276,0.0,0.393
2019-02-15 06:00:00,538.5502125,799.9368853634462,0.0,0.352
2019-02-15 07:00:00,608.9882044999999,904.5621303710976,0.009,0.346
2019-02-15 08:00:00,660.18441475,980.6065474361028,0.041,0.382
2019-02-15 09:00:00,695.146082,1032.536946046944,0.082,0.413
2019-02-15 10:00:00,699.00304125,1038.2658899741898,0.114,0.392
2019-02-15 11:00:00,705.0859795,1047.3011972948848,0.17,0.323
2019-02-15 12:00:00,705.08110775,1047.2939610290161,0.214,0.266
2019-02-15 13:00:00,713.1944475,1059.345130221546,0.199,0.263
2019-02-15 14:00:00,704.4438855,1046.3474613895803,0.157,0.238
2019-02-15 15:00:00,685.604552,1018.3644109468825,0.109,0.203
2019-02-15 16:00:00,685.73207075,1018.5538212364578,0.034,0.147
2019-02-15 17:00:00,755.123966,1121.6252438584504,0.0,0.112
2019-02-15 18:00:00,801.6295005,1190.7023541382875,0.0,0.115
2019-02-15 19:00:00,785.641987,1166.955261560739,0.0,0.113
2019-02-15 20:00:00,743.10154875,1103.767716767595,0.0,0.102
2019-02-15 21:00:00,691.5053224999999,1027.1291349511728,0.0,0.084
2019-02-15 22:00:00,629.567918,935.1302585358638,0.0,0.063
2019-02-15 23:00:00,565.8591365,840.5002629281464,0.0,0.045
2019-02-16 00:00:00,492.79526,731.9746539070758,0.0,0.031
2019-02-16 01:00:00,442.83810225,657.7706665265206,0.0,0.025
2019-02-16 02:00:00,413.5720975,614.3003342466928,0.0,0.033
2019-02-16 03:00:00,400.3149695,594.6088265004499,0.0,0.073
2019-02-16 04:00:00,402.57809725,597.9703688812629,0.0,0.133
2019-02-16 05:00:00,413.779158,614.6078920706568,0.0,0.172
2019-02-16 06:00:00,439.36881125,652.617546589799,0.0,0.185
2019-02-16 07:00:00,507.90427825,754.4168714000351,0.049,0.175
2019-02-16 08:00:00,592.7854135,880.4952748283848,0.12,0.155
2019-02-16 09:00:00,658.2155855,977.6821420575469,0.195,0.142
2019-02-16 10:00:00,664.8712712500001,987.5681812888711,0.208,0.137
2019-02-16 11:00:00,673.89797175,1000.9760131223393,0.175,0.13
2019-02-16 12:00:00,682.12964425,1013.202948156706,0.131,0.129
2019-02-16 13:00:00,669.01118325,993.7174097806502,0.115,0.143
2019-02-16 14:00:00,650.64311,966.4343469116839,0.079,0.162
2019-02-16 15:00:00,649.397521,964.5842082208502,0.041,0.183
2019-02-16 16:00:00,650.8810075,966.7877085495938,0.008,0.239
2019-02-16 17:00:00,703.517545,1044.9715192449917,0.0,0.283
2019-02-16 18:00:00,749.8826795,1113.840086038821,0.0,0.334
2019-02-16 19:00:00,738.51937625,1096.9615755522148,0.0,0.391
2019-02-16 20:00:00,697.3428835,1035.7999705688621,0.0,0.459
2019-02-16 21:00:00,666.5270425,990.0275851956131,0.0,0.534
2019-02-16 22:00:00,623.37485375,925.9313752896696,0.0,0.586
2019-02-16 23:00:00,573.21305625,851.4234257521287,0.0,0.562
2019-02-17 00:00:00,501.042307,744.2244254929072,0.0,0.479
2019-02-17 01:00:00,448.33778275,665.9396305108475,0.0,0.393
2019-02-17 02:00:00,418.38231675000003,621.445205264194,0.0,0.321
2019-02-17 03:00:00,404.8952415,601.4121448034715,0.0,0.262
2019-02-17 04:00:00,406.003701,603.0585978535323,0.0,0.208
2019-02-17 05:00:00,410.9768565,610.4454866315181,0.0,0.165
2019-02-17 06:00:00,425.94673875,632.6810381239846,0.004,0.128
2019-02-17 07:00:00,463.06826775,687.8195927080455,0.141,0.086
2019-02-17 08:00:00,494.19372025,734.0518602858397,0.328,0.032
2019-02-17 09:00:00,516.569759,767.2881645876354,0.487,0.016
2019-02-17 10:00:00,541.02625125,803.6146756228162,0.578,0.031
2019-02-17 11:00:00,549.4791525,816.1702133262014,0.598,0.043
2019-02-17 12:00:00,551.7886355,819.6006095918418,0.589,0.041
2019-02-17 13:00:00,540.90052325,803.4279252281667,0.521,0.035
2019-02-17 14:00:00,534.40446275,793.7789857553176,0.403,0.024
2019-02-17 15:00:00,520.1336065,772.5817342546612,0.241,0.013
2019-02-17 16:00:00,542.1753605,805.3215078792186,0.069,0.01
2019-02-17 17:00:00,620.52212625,921.6940694671588,0.0,0.01
2019-02-17 18:00:00,694.4152025000001,1031.4513323804078,0.0,0.011
2019-02-17 19:00:00,705.89117075,1048.4971901024207,0.0,0.018
2019-02-17 20:00:00,689.650882,1024.3746371843342,0.0,0.026
2019-02-17 21:00:00,660.8820497500001,981.6427813026351,0.0,0.032
2019-02-17 22:00:00,602.793691,895.3610944778442,0.0,0.03
2019-02-17 23:00:00,531.139859,788.9298985298236,0.0,0.021
2019-02-18 00:00:00,457.19189975,679.0911150172685,0.0,0.011
2019-02-18 01:00:00,412.75580475000004,613.087851798773,0.0,0.004
2019-02-18 02:00:00,391.0466345,580.8420822669119,0.0,0.004
2019-02-18 03:00:00,384.36705975,570.920559450565,0.0,0.013
2019-02-18 04:00:00,395.2408255,587.0719342051087,0.0,0.037
2019-02-18 05:00:00,435.8035825,647.3219252796816,0.0,0.067
2019-02-18 06:00:00,527.13557225,782.9821213373726,0.008,0.093
2019-02-18 07:00:00,589.36781125,875.4189309038597,0.188,0.107
2019-02-18 08:00:00,623.9756132499999,926.8237148935323,0.391,0.111
2019-02-18 09:00:00,626.09689725,929.9745693107169,0.54,0.105
2019-02-18 10:00:00,626.06048225,929.9204802007241,0.631,0.095
2019-02-18 11:00:00,624.972282,928.3041192775786,0.664,0.083
2019-02-18 12:00:00,616.719298,916.0455291541658,0.647,0.081
2019-02-18 13:00:00,603.6024512500001,896.5623885083257,0.579,0.09
2019-02-18 14:00:00,588.2570335,873.7690344354481,0.465,0.113
2019-02-18 15:00:00,584.35170475,867.9682447521735,0.301,0.145
2019-02-18 16:00:00,590.94306525,877.7587383148841,0.103,0.182
2019-02-18 17:00:00,674.178908,1001.3933024736283,0.0,0.231
2019-02-18 18:00:00,749.6371215,1113.4753458583573,0.0,0.279
2019-02-18 19:00:00,755.09555975,1121.5830505650074,0.0,0.334
2019-02-18 20:00:00,731.0029575,1085.7970444381128,0.0,0.394
2019-02-18 21:00:00,692.6352254999999,1028.807439156805,0.0,0.454
2019-02-18 22:00:00,619.72674525,920.5126483386373,0.0,0.509
2019-02-18 23:00:00,540.9270624999999,803.4673453685585,0.0,0.525
2019-02-19 00:00:00,463.77125475,688.8637761809673,0.0,0.507
2019-02-19 01:00:00,420.72143475,624.9196199501181,0.0,0.479
2019-02-19 02:00:00,398.22663,591.5069062775302,0.0,0.448
2019-02-19 03:00:00,390.09937875,579.4350736041912,0.0,0.414
2019-02-19 04:00:00,399.69016899999997,593.6807775379893,0.0,0.373
2019-02-19 05:00:00,441.278666,655.4543540494406,0.0,0.334
2019-02-19 06:00:00,534.8911517500001,794.5018904608853,0.019,0.315
2019-02-19 07:00:00,589.1581055,875.1074439512892,0.262,0.295
2019-02-19 08:00:00,616.69796175,916.0138373026464,0.47,0.282
2019-02-19 09:00:00,621.06129075,922.4949187859743,0.618,0.28
2019-02-19 10:00:00,616.45206425,915.648592845021,0.7,0.288
2019-02-19 11:00:00,618.2140935,918.2658273339299,0.73,0.311
2019-02-19 12:00:00,602.79544575,895.3637009000812,0.712,0.364
2019-02-19 13:00:00,595.11529075,883.9559637435231,0.641,0.425
2019-02-19 14:00:00,577.9639645,858.4801990296111,0.516,0.476
2019-02-19 15:00:00,572.9305245,851.0037665209827,0.337,0.507
2019-02-19 16:00:00,578.2718765,858.9375568776428,0.112,0.517
2019-02-19 17:00:00,659.840459,980.0956519151808,0.0,0.501
2019-02-19 18:00:00,733.14222125,1088.97460512127,0.0,0.461
2019-02-19 19:00:00,738.8143965,1097.399784607613,0.0,0.426
2019-02-19 20:00:00,712.19347,1057.8583258250687,0.0,0.4
2019-02-19 21:00:00,672.5942855,999.0395795380407,0.0,0.379
2019-02-19 22:00:00,606.195941,900.414634899997,0.0,0.355
2019-02-19 23:00:00,537.29758925,798.0762983320394,0.0,0.363
2019-02-20 00:00:00,461.2701195,685.1487087734732,0.0,0.379
2019-02-20 01:00:00,416.61612675,618.8217905950185,0.0,0.379
2019-02-20 02:00:00,396.10082024999997,588.3493295264296,0.0,0.37
2019-02-20 03:00:00,390.07961675,579.4057200687889,0.0,0.352
2019-02-20 04:00:00,401.42291950000003,596.2545227634301,0.0,0.332
2019-02-20 05:00:00,441.739042,656.1381746756111,0.0,0.3
2019-02-20 06:00:00,527.96115525,784.2084030810254,0.014,0.261
2019-02-20 07:00:00,576.34339325,856.0730795296173,0.211,0.21
2019-02-20 08:00:00,604.77777825,898.3081633643027,0.432,0.175
2019-02-20 09:00:00,600.44230425,891.8684563738719,0.614,0.156
2019-02-20 10:00:00,596.4011145,885.8658652194256,0.71,0.144
2019-02-20 11:00:00,598.0857034999999,888.3680736421499,0.737,0.156
2019-02-20 12:00:00,589.342918,875.3819556536242,0.714,0.171
2019-02-20 13:00:00,588.26654375,873.7831605087231,0.638,0.171
2019-02-20 14:00:00,581.8536425,864.2577418328027,0.511,0.167
2019-02-20 15:00:00,577.13327925,857.2463386463468,0.332,0.164
2019-02-20 16:00:00,589.75577275,875.9951904739938,0.113,0.156
2019-02-20 17:00:00,659.3039725,979.2987803702651,0.0,0.172
2019-02-20 18:00:00,723.76133225,1075.040678526449,0.0,0.18
2019-02-20 19:00:00,723.5605477500001,1074.742442774552,0.0,0.184
2019-02-20 20:00:00,696.52332325,1034.5826347317648,0.0,0.186
2019-02-20 21:00:00,656.0968235,974.5350336992777,0.0,0.179
2019-02-20 22:00:00,588.2494387500001,873.7577535548189,0.0,0.167
2019-02-20 23:00:00,526.1792465,781.5616405277993,0.0,0.15
2019-02-21 00:00:00,453.001267,672.8665483344784,0.0,0.127
2019-02-21 01:00:00,412.0139815,611.985982806204,0.0,0.105
2019-02-21 02:00:00,391.22298675,581.1040275160597,0.0,0.088
2019-02-21 03:00:00,382.4896375,568.1319256847264,0.0,0.069
2019-02-21 04:00:00,391.8878555,582.0915919524036,0.0,0.049
2019-02-21 05:00:00,429.88146225,638.5254893716134,0.0,0.034
2019-02-21 06:00:00,515.73017375,766.0410845674373,0.016,0.023
